NYSE Arca,NASDAQ,CBSX,NASDAQ BX,NSX,CHX,totalVolume,BATS BYX,startTime,NASDAQ PSX,BATS EDGA,BATS BZX,endTime,BATS EDGX
0.24347786973731558,0.4626889168765743,0.00022490104354084203,0.05836182079884851,0.0,0.0,44464,0.057754587981288234,2014-03-03 09:30:01,0.0010120546959337892,0.0353094638359122,0.05802446923353724,2014-03-03 09:35:01,0.0831459157970493
0.31201005523765424,0.39572652399695696,0.0,0.06691363741606854,0.0,0.0,30233,0.024675023980418747,2014-03-03 09:35:01,0.0,0.016902060662190323,0.06370522276982106,2014-03-03 09:40:01,0.12006747593689016
0.30233664874125543,0.38928282491790794,0.0,0.050682910579165276,0.0,0.0,21013,0.01955932042069195,2014-03-03 09:40:01,0.0,0.018655118260124684,0.13358397182696427,2014-03-03 09:45:01,0.08589920525389044
0.14577750555087665,0.491386570706684,0.0,0.07013245540157721,0.010336115151979174,0.0,13061,0.06446673302197381,2014-03-03 09:45:01,0.0,7.656381594058648e-05,0.08797182451573386,2014-03-03 09:50:01,0.12985223183523467
0.19671618994723689,0.36128853096362123,0.0,0.03915579005831713,0.0,0.0,28808,0.01319078033879478,2014-03-03 09:50:01,0.0,0.02249375173562899,0.13947514579283532,2014-03-03 09:55:01,0.22767981116356567
0.18685889860553062,0.5605766958165919,0.0,0.03186008035925313,0.0,0.0,21155,0.018908059560387616,2014-03-03 09:55:01,0.002363507445048452,0.01427558496809265,0.07033798156464192,2014-03-03 10:00:01,0.11481919168045379
0.2383915498849613,0.3659799205187199,0.0,0.1061493411420205,0.0,0.0,19124,0.03184480234260615,2014-03-03 10:00:01,0.0,0.04889144530432964,0.11263334030537545,2014-03-03 10:05:01,0.09610960050198704
0.24906774967694295,0.35237216171312535,0.0,0.0461510060919328,0.0,0.0,27085,0.014546797120177219,2014-03-03 10:05:01,0.02997969355731955,0.02584456341148237,0.1144914159128669,2014-03-03 10:10:01,0.16754661251615285
0.1516289955040956,0.4719467881997906,0.0,0.05422799778284166,0.0,0.0,32474,0.041818069840487776,2014-03-03 10:10:01,0.0032333559155016322,0.0,0.07803165609410605,2014-03-03 10:15:01,0.1991131366631767
0.2663489114189926,0.43446298016722545,0.0,0.06323464070767863,0.0,0.0,49514,0.031970755745849656,2014-03-03 10:15:01,0.0030092499091166135,0.025104010986791613,0.07684695237710547,2014-03-03 10:20:01,0.09902249868723997
0.1877269764410094,0.4445479094887792,0.0,0.04137567122947512,0.0,0.0,32217,0.044821057205823016,2014-03-03 10:20:01,0.010863829655151007,0.014961045410807958,0.15023124437408822,2014-03-03 10:25:01,0.10547226619486606
0.18958717905688874,0.5394781003524082,0.00419533478771606,0.06876153717066621,0.0,0.0,23836,0.013131397885551267,2014-03-03 10:25:01,0.0001678133915086424,0.00423728813559322,0.1110505118308441,2014-03-03 10:30:01,0.06939083738882362
0.19413476437020522,0.408752503684668,0.0,0.03820717282037716,0.045236385624126074,0.0,26461,0.014700880541173803,2014-03-03 10:30:01,0.0033256490684403462,0.0199916858773289,0.11197611579305393,2014-03-03 10:35:01,0.1636748422206266
0.29382207972436236,0.40206728238503137,0.0,0.04369048188735225,0.07225917595827153,0.0,20897,0.00847011532755898,2014-03-03 10:35:01,0.0,0.014356127673828779,0.04450399578886922,2014-03-03 10:40:01,0.12083074125472557
0.12200254477831066,0.4159244396593912,0.0001957521777429774,0.04238034648135461,0.07639228736419693,0.0,20434,0.024664774395615152,2014-03-03 10:40:01,0.007389644709797396,0.028628755994910444,0.0654301654105902,2014-03-03 10:45:01,0.21699128902809045
0.1309934364222939,0.4060518411391701,0.0,0.04344198464790299,0.026476804983869173,0.0,17978,0.0020024474357548112,2014-03-03 10:45:01,0.015018355768161086,0.03593280676382245,0.18122149293581044,2014-03-03 10:50:01,0.15886082990321504
0.2025819265143992,0.3360115554753092,0.0,0.04883993861153742,0.06951340615690169,0.0,11077,0.03629141464295387,2014-03-03 10:50:01,0.0,0.011645752460052361,0.13713099214588786,2014-03-03 10:55:01,0.1579850139929584
0.1486893203883495,0.4278640776699029,0.0,0.045533980582524274,0.03140776699029126,0.0,20600,0.01558252427184466,2014-03-03 10:55:01,0.0024271844660194173,0.02470873786407767,0.07048543689320388,2014-03-03 11:00:01,0.2333009708737864
0.24305514246624235,0.3626197132829695,0.0,0.06650407471298554,0.08940574623758253,0.0,16811,0.057045981797632504,2014-03-03 11:00:01,0.0029742430551424662,0.020760216524894414,0.11569805484504193,2014-03-03 11:05:01,0.04193682707750877
0.18314262905800957,0.5346593932943055,0.0,0.03426024481106972,0.05754390633315593,0.0,15032,0.017629058009579562,2014-03-03 11:05:01,0.0017961681745609366,6.652474720596061e-05,0.06665779670037254,2014-03-03 11:10:01,0.10424427887174029
0.12590330788804072,0.4160814249363868,0.0,0.04315521628498728,0.08651399491094147,0.0,9825,0.0438676844783715,2014-03-03 11:10:01,0.0,0.023104325699745548,0.06524173027989821,2014-03-03 11:15:01,0.1961323155216285
0.16731517509727625,0.5897535667963684,0.0,0.0443579766536965,0.0808041504539559,0.0,7710,0.027885862516212712,2014-03-03 11:15:01,0.0,0.013099870298313878,0.020752269779507133,2014-03-03 11:20:01,0.05603112840466926
0.10497484628283958,0.6285075461151481,0.0,0.048630519843487985,0.0010061486864169928,0.0,8945,0.030519843487982114,2014-03-03 11:20:01,0.0,0.00022358859698155394,0.06987143655673561,2014-03-03 11:25:01,0.11626607043040806
0.2606060606060606,0.30812121212121213,0.0,0.0576969696969697,0.024242424242424242,0.0,4125,0.048484848484848485,2014-03-03 11:25:01,0.0,0.0,0.12993939393939394,2014-03-03 11:30:01,0.1709090909090909
0.11380729388392223,0.5537107989215269,0.0,0.08925784021569462,0.03717894139350078,0.0,7047,0.017879948914431672,2014-03-03 11:30:01,0.007095217823187172,0.0024123740598836385,0.03590180218532709,2014-03-03 11:35:01,0.1427557826025259
0.11249705813132502,0.4068408252922256,0.0,0.05295363614968228,0.016788263905232605,0.0,12747,0.0149054679532439,2014-03-03 11:35:01,0.009492429591276379,0.00627598650662901,0.07013414921157919,2014-03-03 11:40:01,0.310112183258806
0.20483353050532363,0.48284603684299476,0.0,0.07655906709481156,0.09312151428088558,0.0,5917,0.025857698157850263,2014-03-03 11:40:01,0.02535068446848065,0.01690045631232043,0.01521041068108839,2014-03-03 11:45:01,0.05932060165624472
0.17117242016729053,0.3513563473358288,0.0,0.02966865381949258,0.05074171634548731,0.0,21639,0.0058690327649151995,2014-03-03 11:45:01,0.0030962613799158925,0.004621285641665512,0.17676417579370582,2014-03-03 11:50:01,0.20671010675169832
0.0924259055982437,0.3647639956092206,0.0,0.0729967069154775,0.09396267837541164,0.0,9110,0.005927552140504939,2014-03-03 11:50:01,0.034138309549945116,0.005159165751920966,0.16465422612513722,2014-03-03 11:55:01,0.1659714599341383
0.16872082166199814,0.41419234360410834,0.0,0.03323996265172736,0.13137254901960785,0.0,10710,0.011017740429505136,2014-03-03 11:55:01,0.014005602240896359,0.018674136321195144,0.05947712418300653,2014-03-03 12:00:01,0.14929971988795518
0.18156197754955816,0.49945068067828996,0.0,0.007308335323620731,0.03821351803200382,0.0,20935,0.02149510389300215,2014-03-03 12:00:01,0.0,0.004776689754000477,0.0539765942202054,2014-03-03 12:05:01,0.19321710054931931
0.13267456563480542,0.43441202641315035,0.0,0.047159649697934715,0.07319814545965438,0.0,21353,0.039151407296398634,2014-03-03 12:05:01,0.003278227883669742,0.014049548072870323,0.12874069217440173,2014-03-03 12:10:01,0.1273357373671147
0.19458471182308898,0.47052934006616753,0.004353125544140693,0.0627720703465088,0.030036566254570782,0.0,22972,0.017456033432004178,2014-03-03 12:10:01,0.006965000870625109,0.023202159150269894,0.10595507574438447,2014-03-03 12:15:01,0.0841459167682396
0.23288514831160834,0.4501693523555373,0.0,0.031920353074001845,0.13568716001231654,0.0,9743,0.01211125936569845,2014-03-03 12:15:01,0.0,0.015395668685209894,0.06969106024838345,2014-03-03 12:20:01,0.05213999794724417
0.12698830024976995,0.4198764296043118,0.0,0.021296174576048377,0.07887472065203102,0.0,7607,0.0003943736032601551,2014-03-03 12:20:01,0.0,0.004075193900354936,0.1063494150124885,2014-03-03 12:25:01,0.24214539240173524
0.3976352445740201,0.3200518302559119,0.0,0.052235179786200195,0.002672497570456754,0.0,12348,0.017573696145124718,2014-03-03 12:25:01,0.0,0.032393909944930355,0.0876255264010366,2014-03-03 12:30:01,0.0898121153223194
0.4207356983898416,0.23759654405026837,0.0,0.06964262338002357,0.05249378190862678,0.0,7639,0.013352533054064667,2014-03-03 12:30:01,0.0,0.013090718680455558,0.08482785704935202,2014-03-03 12:35:01,0.10826024348736746
0.28180773649942553,0.3180390654921486,0.0,0.024205285331290693,0.02297970126388357,0.0,13055,0.009191880505553428,2014-03-03 12:35:01,0.00038299502106472615,0.0068939103791650705,0.21685178092684795,2014-03-03 12:40:01,0.11964764458062045
0.23131568703775787,0.2760801868431296,0.0,0.010704554301284546,0.0750291942390035,0.0,10276,0.029778123783573376,2014-03-03 12:40:01,0.0,0.030264694433631764,0.28678474114441416,2014-03-03 12:45:01,0.06004281821720514
0.1459802538787024,0.44875411377527036,0.0,0.038551951104842504,0.09402914903620123,0.0,4254,0.012929007992477669,2014-03-03 12:45:01,0.0,0.0,0.17019275975552423,2014-03-03 12:50:01,0.08956276445698166
0.2160966165760118,0.29492025444823455,0.0,0.06167603945791463,0.2314925785931594,0.0,10847,0.0389969576841523,2014-03-03 12:50:01,0.0,0.018438277864847422,0.08933345625518577,2014-03-03 12:55:01,0.04904581912049415
0.2276359384135646,0.4823621126486065,0.0,0.022217891249269147,0.07639836289222374,0.0,5131,0.004677450789319821,2014-03-03 12:55:01,0.0038978756577665173,0.0,0.07893198206977198,2014-03-03 13:00:01,0.10387838627947768
0.13502055498458376,0.5047533401849948,0.0,0.015287769784172662,0.051002055498458376,0.0,7784,0.0006423432682425488,2014-03-03 13:00:01,0.031217882836587874,0.00012846865364850977,0.11408016443987667,2014-03-03 13:05:01,0.14786742034943473
0.20588824354095733,0.3531944722611656,0.0,0.15011015421590226,0.11155617865011015,0.0,9986,0.0011015421590226317,2014-03-03 13:05:01,0.02002803925495694,0.03004205888243541,0.06539154816743441,2014-03-03 13:10:01,0.06268776286801522
0.2064486198097889,0.4124333101368592,0.0,0.09209000231964741,0.0,0.0,4311,0.002319647413593134,2014-03-03 13:10:01,0.011598237067965669,0.0016237531895151936,0.07840408257944792,2014-03-03 13:15:01,0.19508234748318257
0.23505490036600243,0.27511183407889384,0.0,0.08916226108174055,0.011590077267181781,0.0,9836,0.018096787311915413,2014-03-03 13:15:01,0.0018300122000813339,0.00030500203334688896,0.06527043513623425,2014-03-03 13:20:01,0.3035786905246035
0.14922103213242455,0.4856377799415774,0.0,0.12755598831548198,0.019717624148003893,0.0,8216,0.06694255111976631,2014-03-03 13:20:01,0.006450827653359299,0.024342745861733205,0.06536027263875366,2014-03-03 13:25:01,0.054771178188899705
0.2119086703477093,0.3635278316669154,0.0,0.030741680346216983,0.009700044769437397,0.0,6701,0.039247873451723626,2014-03-03 13:25:01,0.016713923295030592,0.015072377257125803,0.06909416504999254,2014-03-03 13:30:01,0.24399343381584837
0.30705266399753617,0.2707114259316292,0.0,0.07314444102248228,0.09285494302433014,0.0,6494,0.015552817985833077,2014-03-03 13:30:01,0.06698490914690483,0.0003079765937788728,0.07083461656914075,2014-03-03 13:35:01,0.10255620572836464
0.27216907039840066,0.2273311437955162,0.0,0.19220334142510354,0.06040268456375839,0.0,7003,0.010281308010852492,2014-03-03 13:35:01,0.0009995716121662145,0.0,0.18963301442239042,2014-03-03 13:40:01,0.04697986577181208
0.09788519637462235,0.35246727089627394,0.0,0.050352467270896276,0.16273917421953676,0.0,4965,0.022155085599194362,2014-03-03 13:40:01,0.0004028197381671702,0.06243705941591138,0.1488418932527694,2014-03-03 13:45:01,0.1027190332326284
0.1550676094777323,0.4748790472646074,0.0,0.039945416201463836,0.06153082744076417,0.0,8061,0.05011785138320308,2014-03-03 13:45:01,0.0,0.03833271306289542,0.10246867634288549,2014-03-03 13:50:01,0.07765785882644834
0.3126016260162602,0.2758130081300813,0.0,0.038211382113821135,0.1016260162601626,0.0,4920,0.04186991869918699,2014-03-03 13:50:01,0.0,0.02032520325203252,0.12317073170731707,2014-03-03 13:55:01,0.08638211382113821
0.09105207969241524,0.41620062915064665,0.0,0.10721775602936036,0.03670045438657812,0.0,11444,0.043953163229639984,2014-03-03 13:55:01,0.013631597343586158,0.015204473960153793,0.09542118140510311,2014-03-03 14:00:01,0.1806186648025166
0.24581808677469943,0.194720334553058,0.0,0.08625196027182436,0.025744903293256665,0.0,7652,0.003267119707266074,2014-03-03 14:00:01,0.013068478829064296,0.013068478829064296,0.08076319916361735,2014-03-03 14:05:01,0.3372974385781495
0.23784417106033978,0.3964557703573521,0.0,0.028265963678968952,0.04686584651435267,0.0,6828,0.038224956063268895,2014-03-03 14:05:01,0.0029291154071470417,0.051552431165787935,0.09036321031048623,2014-03-03 14:10:01,0.10749853544229643
0.0562172463077656,0.6471108691213503,0.0,0.04791397264003267,0.0006125365820458722,0.0,14693,0.04008711631389097,2014-03-03 14:10:01,0.00040835772136391476,0.0034029810113659566,0.08827332743483292,2014-03-03 14:15:01,0.1159735928673518
0.14800431499460626,0.4268608414239482,0.0,0.06008629989212513,0.05382955771305286,0.0,9270,0.04325782092772384,2014-03-03 14:15:01,0.0,0.05070118662351672,0.08770226537216828,2014-03-03 14:20:01,0.12955771305285868
0.0698846091337559,0.5490004875670405,0.0,0.05086949455550138,0.06907199739964245,0.0,6153,0.13164310092637738,2014-03-03 14:20:01,0.050381927515033315,0.008126117341134406,0.07102226556151471,2014-03-03 14:25:01,0.0
0.22542814594192107,0.3250186150409531,0.0,0.10554728220402085,0.012006701414743113,0.0,10744,0.029877140729709605,2014-03-03 14:25:01,0.005584512285927029,0.00949367088607595,0.08032390171258377,2014-03-03 14:30:01,0.20672002978406553
0.18252405949256342,0.3940288713910761,0.0,0.16119860017497814,0.0,0.0,9144,0.025590551181102362,2014-03-03 14:30:01,0.005468066491688539,0.03138670166229221,0.10181539807524059,2014-03-03 14:35:01,0.09798775153105861
0.13982683982683983,0.594011544011544,0.0,0.015151515151515152,0.050577200577200575,0.0,13860,0.022005772005772004,2014-03-03 14:35:01,0.0017316017316017316,0.023737373737373738,0.05404040404040404,2014-03-03 14:40:01,0.09891774891774892
0.1375288213752882,0.37162620371626204,0.0,0.05181066051810661,0.027261630272616303,0.0,7373,0.029567340295673403,2014-03-03 14:40:01,0.0,0.017225010172250102,0.10918215109182151,2014-03-03 14:45:01,0.2557981825579818
0.18158291999137374,0.30831715908274027,0.0,0.055639422040112144,0.01437711163827187,0.0,13911,0.036733520235784634,2014-03-03 14:45:01,0.007188555819135935,0.008626266982963123,0.07109481705125441,2014-03-03 14:50:01,0.3164402271583639
0.20451961341671404,0.4155059693007391,0.0,0.06232234223990904,0.038374076179647526,0.0,14072,0.0488914155770324,2014-03-03 14:50:01,0.000923820352472996,0.0,0.16131324616259238,2014-03-03 14:55:01,0.06814951677089255
0.223855421686747,0.535421686746988,0.0,0.040803212851405625,0.0,0.0,12450,0.05678714859437751,2014-03-03 14:55:01,0.008032128514056224,0.021606425702811245,0.09582329317269077,2014-03-03 15:00:01,0.017670682730923693
0.29429640018700326,0.36629266012155215,0.0,0.046984572230014024,0.0,0.0,8556,0.03529686769518466,2014-03-03 15:00:01,0.0,0.04675081813931744,0.14901823281907434,2014-03-03 15:05:01,0.061360448807854136
0.33943126245245425,0.35301575801485235,0.0,0.13113566382901648,0.0,0.0,5521,0.05959065386705307,2014-03-03 15:05:01,0.0,0.03622532149972831,0.040934613294692994,2014-03-03 15:10:01,0.0396667270422025
0.35222868217054265,0.2883155684754522,0.0,0.03169412144702843,0.0,0.0,24768,0.035327842377260985,2014-03-03 15:10:01,0.0,0.028343023255813952,0.14123062015503876,2014-03-03 15:15:01,0.12286014211886305
0.29680090830160955,0.41508047819408267,0.0,0.017498163360715954,0.0,0.0,14973,0.0022039671408535366,2014-03-03 15:15:01,0.0,0.0,0.11246911106658652,2014-03-03 15:20:01,0.15594737193615174
0.19618229062562462,0.32210673595842493,0.0,0.09684189486308215,0.0,0.0,10006,0.044373375974415354,2014-03-03 15:20:01,0.0,0.020587647411553067,0.17639416350189885,2014-03-03 15:25:01,0.143513891665001
0.16552194201226866,0.4926335657736067,0.0,0.029570597179258636,0.00010486027368531432,0.0,19073,0.01609605201069575,2014-03-03 15:25:01,0.0,0.011272479421171289,0.08902637235883186,2014-03-03 15:30:01,0.19577413097048182
0.23427355556767962,0.514485241966283,0.0,0.049484423591030606,0.0,0.0,18329,0.011620928583119647,2014-03-03 15:30:01,0.002400567406841617,0.011184461781875717,0.0896939276556277,2014-03-03 15:35:01,0.08685689344754215
0.24252297410192147,0.36758563074352546,0.0,0.07042606516290727,0.00835421888053467,0.0,11970,0.020718462823725983,2014-03-03 15:35:01,0.0005012531328320802,0.0,0.12314118629908104,2014-03-03 15:40:01,0.166750208855472
0.19158297960451393,0.4960140801325189,0.0,0.014597784449735998,0.00517651930841702,0.0,19318,0.036494461124339996,2014-03-03 15:40:01,0.0,0.04110156330883114,0.08675846360906926,2014-03-03 15:45:01,0.12827414846257376
0.1389914473991681,0.5380660840304715,0.0,0.07809506005514792,0.0,0.0,21397,0.03154647847829135,2014-03-03 15:45:01,0.0014955367574893677,0.04238911997008926,0.09239613029864,2014-03-03 15:50:01,0.07702014301070244
0.1500856910066586,0.5358356980305116,0.0,0.07841429494563537,0.008428623605765179,0.0,35593,0.060967044081701456,2014-03-03 15:50:01,0.0,0.019161070997106174,0.05970275054083668,2014-03-03 15:55:01,0.0874048267917849
0.0849375442442511,0.6107761868877166,0.0022835742504167525,0.0881002945810783,0.0068507227512502565,0.0,87582,0.03133063871571784,2014-03-03 15:55:01,0.003939165581968898,0.025850060514717638,0.09277020392318056,2014-03-03 16:00:01,0.05316160854970199
0.1883305246291129,0.45763461060308863,0.0,0.10080945934745973,0.0027626598889410724,0.0,36197,0.04066635356521259,2014-03-04 09:30:01,0.0054424399812139125,0.014393458021382987,0.09987015498521977,2014-03-04 09:35:01,0.09009033897836838
0.20160739270491004,0.5399407802687665,0.003253831386457554,0.03819998047701168,0.0,0.0,30733,0.0336446165359711,2014-03-04 09:35:01,0.0,0.0195555266326099,0.06071649367129795,2014-03-04 09:40:01,0.1030813783229753
0.1307064567897019,0.6239969952538669,0.0,0.04821251749923174,0.0,0.0,29287,0.023457506743606377,2014-03-04 09:40:01,0.0034144842421552223,0.00658995458735958,0.03448629084576774,2014-03-04 09:45:01,0.12913579403831052
0.1855823521687749,0.4813761106491005,0.004376942268131483,0.05086006915568784,0.0,0.0,22847,0.026830656103645992,2014-03-04 09:45:01,0.0,0.035059307567733185,0.037685472928612074,2014-03-04 09:50:01,0.178229089158314
0.2421981218579062,0.4338697947955861,0.0,0.04745944920479337,0.0,0.0,31627,0.09068201220476176,2014-03-04 09:50:01,0.0,0.034622316375249,0.06374300439497897,2014-03-04 09:55:01,0.08742530116672463
0.3025073683311264,0.41950365212934093,0.0,0.0401947802315151,0.004314211268207253,0.0,23411,0.03596599888941096,2014-03-04 09:55:01,0.008542992610311393,0.03143821280594592,0.0920934603391568,2014-03-04 10:00:01,0.06543932339498526
0.22806838479203878,0.36968614442459813,0.0,0.02373054350599643,0.0,0.0,19595,0.008675682572084715,2014-03-04 10:00:01,0.02041337075784639,0.02658841541209492,0.04251084460321511,2014-03-04 10:05:01,0.28032661393212555
0.3161814488828707,0.3165683334945353,0.0,0.019924557500725408,0.0,0.0,10339,0.02234258632362898,2014-03-04 10:05:01,0.0,0.05116548989263952,0.04894090337556824,2014-03-04 10:10:01,0.22487668053003193
0.24030826716487622,0.33670014012143856,0.0,0.028549743110695937,0.0,0.0,17128,0.03596450256889304,2014-03-04 10:10:01,0.0,0.004028491359177954,0.06334656702475479,2014-03-04 10:15:01,0.29110228865016347
0.26270189325061505,0.566691624772703,0.0,0.033372553214247515,0.0,0.0,9349,0.007166541876136485,2014-03-04 10:15:01,0.0006417798695047598,0.00010696331158412665,0.0674938496095839,2014-03-04 10:20:01,0.0618247940956252
0.276984970396235,0.4253074237133748,0.0,0.053590405343859115,0.0,0.0,13174,0.047897373614695614,2014-03-04 10:20:01,0.00037953544861090024,0.007590708972218006,0.06034613632913314,2014-03-04 10:25:01,0.12790344618187338
0.3640255009107468,0.2742258652094718,0.0,0.06411657559198543,0.0,0.0,10980,0.009836065573770493,2014-03-04 10:25:01,0.01493624772313297,0.010200364298724954,0.15309653916211294,2014-03-04 10:30:01,0.10956284153005465
0.142548435171386,0.44709388971684055,0.0,0.031818181818181815,0.007451564828614009,0.0,13420,0.02384500745156483,2014-03-04 10:30:01,0.0,0.022503725782414306,0.10842026825633383,2014-03-04 10:35:01,0.21631892697466468
0.2030541012216405,0.387521815008726,0.0,0.051919720767888304,0.05279232111692845,0.0,11460,0.00881326352530541,2014-03-04 10:35:01,0.0,0.00017452006980802793,0.017102966841186736,2014-03-04 10:40:01,0.2786212914485166
0.1111111111111111,0.5905905905905906,0.0,0.09598487376265154,0.04793682571460349,0.0,8991,0.033477922366811255,2014-03-04 10:40:01,0.0,0.033477922366811255,0.03403403403403404,2014-03-04 10:45:01,0.05338672005338672
0.11917161196560494,0.5614630010899843,0.0,0.047474869807436114,0.027128497032820637,0.0,8257,0.05510475959791692,2014-03-04 10:45:01,0.012353154898873684,0.020225263412861814,0.04008719874046264,2014-03-04 10:50:01,0.116991643454039
0.1211667913238594,0.6681002243829469,0.0,0.029543754674644727,0.07666417352281227,0.0,5348,0.003926701570680628,2014-03-04 10:50:01,0.0,0.01795063575168287,0.02617801047120419,2014-03-04 10:55:01,0.05646970830216903
